sample_id,domain,complexity,condition,l0_norm,l2_norm,reconstruction_error,gini_coefficient,total_energy,run_id
lit_019,entity,3,fact,834,132.10108947753906,143.39576721191406,0.2503615784228346,3400.5477356910706,20251228_210046
lit_019,entity,3,hallucination,931,155.4685516357422,158.54815673828125,0.27513365321309613,4000.0901601314545,20251228_210046
lit_020,entity,2,fact,997,149.21273803710938,155.86068725585938,0.2554067028676301,4113.180072307587,20251228_210046
lit_020,entity,2,hallucination,623,119.88703918457031,126.16272735595703,0.261537192305894,2565.202850341797,20251228_210046
chem_001,entity,2,fact,371,77.94639587402344,103.24520874023438,0.23661400260778565,1323.1909928321838,20251228_210046
chem_001,entity,2,hallucination,458,88.12875366210938,109.81558227539062,0.23789868478075027,1641.221685051918,20251228_210046
chem_002,entity,2,fact,325,72.67111206054688,99.59307098388672,0.23705429346612172,1141.799347281456,20251228_210046
chem_002,entity,2,hallucination,439,82.79600524902344,89.7193603515625,0.22793550086477032,1584.355291724205,20251228_210046
chem_003,entity,2,fact,332,72.44195556640625,104.34871673583984,0.22509555932673742,1162.4398148059845,20251228_210046
chem_003,entity,2,hallucination,568,105.41665649414062,118.13081359863281,0.24509914241831776,2221.1401201486588,20251228_210046
chem_004,entity,2,fact,684,118.04048156738281,111.73497772216797,0.25238641681965945,2670.065556883812,20251228_210046
chem_004,entity,2,hallucination,755,116.71229553222656,113.7313232421875,0.2309600988662719,2850.3958753347397,20251228_210046
chem_005,entity,3,fact,640,116.28630065917969,121.0022201538086,0.25241613988419553,2564.660545349121,20251228_210046
chem_005,entity,3,hallucination,351,76.49384307861328,99.5453109741211,0.2307868360601426,1243.591451883316,20251228_210046
chem_006,entity,2,fact,971,148.32864379882812,142.8417205810547,0.2559668324470785,4103.673625707626,20251228_210046
chem_006,entity,2,hallucination,559,98.83866119384766,116.96107482910156,0.2317938326030191,2100.054837346077,20251228_210046
chem_007,entity,3,fact,313,72.94075775146484,100.78068542480469,0.22368016117154643,1125.9353187084198,20251228_210046
chem_007,entity,3,hallucination,511,93.91864013671875,111.60796356201172,0.2317621813263202,1914.801023364067,20251228_210046
chem_008,entity,2,fact,1101,161.0626220703125,155.84356689453125,0.2562779929977781,4652.564180135727,20251228_210046
chem_008,entity,2,hallucination,889,143.93345642089844,138.31211853027344,0.25956060472358744,3699.3944684267044,20251228_210046
chem_009,entity,2,fact,434,85.16206359863281,109.48695373535156,0.23082212301046545,1565.6131891012192,20251228_210046
chem_009,entity,2,hallucination,324,73.36138916015625,101.30421447753906,0.24222352776461387,1160.0916284322739,20251228_210046
chem_010,entity,3,fact,737,126.94816589355469,124.75558471679688,0.25778933700693085,3007.7257838249207,20251228_210046
chem_010,entity,3,hallucination,412,82.25598907470703,103.59014129638672,0.23915351687531472,1481.956357717514,20251228_210046
chem_011,entity,2,fact,899,145.14511108398438,137.5300750732422,0.2681617749899663,3724.1951636075974,20251228_210046
chem_011,entity,2,hallucination,638,112.99298858642578,120.19102478027344,0.24820100203184503,2509.8860746622086,20251228_210046
chem_012,entity,3,fact,822,129.1891632080078,133.57199096679688,0.24828179570085096,3281.4000076055527,20251228_210046
chem_012,entity,3,hallucination,726,124.70216369628906,124.05681610107422,0.2577821571555732,2975.4273899793625,20251228_210046
chem_013,entity,2,fact,791,124.24895477294922,124.45132446289062,0.24659031135173204,3093.0483700037003,20251228_210046
chem_013,entity,2,hallucination,1028,153.32179260253906,163.19277954101562,0.2556208826946502,4383.889160513878,20251228_210046
chem_014,entity,3,fact,487,89.96409606933594,108.59471130371094,0.2361660048058447,1758.2715653181076,20251228_210046
chem_014,entity,3,hallucination,1306,178.32611083984375,197.629638671875,0.26893969068435086,5598.703612923622,20251228_210046
chem_015,entity,2,fact,616,106.0854721069336,116.88776397705078,0.2305667661998998,2342.013625741005,20251228_210046
chem_015,entity,2,hallucination,552,97.67786407470703,102.31279754638672,0.2376185996249669,2018.8932988643646,20251228_210046
chem_016,entity,3,fact,939,146.53981018066406,143.99166870117188,0.2495506163333101,3961.939513683319,20251228_210046
chem_016,entity,3,hallucination,491,93.73841857910156,121.75061798095703,0.24710254424772793,1864.0303719043732,20251228_210046
chem_017,entity,2,fact,763,118.18924713134766,119.89097595214844,0.2385804422761626,2936.050352692604,20251228_210046
chem_017,entity,2,hallucination,527,92.81327056884766,106.30804443359375,0.23080993415213724,1926.3738722801208,20251228_210046
chem_018,entity,3,fact,857,135.61221313476562,136.32586669921875,0.24939502163560667,3393.974063873291,20251228_210046
chem_018,entity,3,hallucination,488,92.9428939819336,98.66687774658203,0.2358729171901648,1783.8939715623856,20251228_210046
chem_019,entity,2,fact,470,92.27323913574219,101.764404296875,0.241680400683439,1750.7948902845383,20251228_210046
chem_019,entity,2,hallucination,516,90.25505065917969,106.74748992919922,0.2162610532939333,1861.842693567276,20251228_210046
chem_020,entity,3,fact,713,121.92604064941406,130.90460205078125,0.24622051194840355,2818.5233788490295,20251228_210046
chem_020,entity,3,hallucination,679,114.07978820800781,126.19822692871094,0.2345558472149316,2625.6715215444565,20251228_210046
hist_001,entity,1,fact,575,110.22225189208984,127.39061737060547,0.2638154043100833,2237.779920697212,20251228_210046
hist_001,entity,1,hallucination,951,151.58973693847656,157.61904907226562,0.2609857035823573,4062.2169090509415,20251228_210046
hist_002,entity,2,fact,475,99.18196868896484,111.67570495605469,0.24918855937139273,1810.378343462944,20251228_210046
hist_002,entity,2,hallucination,692,129.2537384033203,133.8418731689453,0.2582410107453097,2803.7340149879456,20251228_210046
hist_003,entity,2,fact,259,69.1679916381836,87.08356475830078,0.24752747487180415,898.9687365293503,20251228_210046
hist_003,entity,2,hallucination,186,57.696163177490234,81.8820571899414,0.25360227972008076,666.0344414710999,20251228_210046
hist_004,entity,2,fact,229,68.60446166992188,88.87995147705078,0.25812597282627947,775.0000754594803,20251228_210046
hist_004,entity,2,hallucination,317,79.54328155517578,96.11559295654297,0.25547852308583163,1139.5466734170914,20251228_210046
hist_005,entity,2,fact,234,66.3331298828125,100.07295227050781,0.2640170865805118,835.2568395137787,20251228_210046
hist_005,entity,2,hallucination,208,65.74671936035156,93.33029174804688,0.2670370038229779,767.3711484670639,20251228_210046
hist_006,entity,3,fact,202,67.27814483642578,91.9302749633789,0.28526980591262263,751.2690598964691,20251228_210046
hist_006,entity,3,hallucination,174,65.23274230957031,97.32474517822266,0.29757651445127564,669.6512503623962,20251228_210046
hist_007,entity,2,fact,223,69.29397583007812,85.65289306640625,0.2779803115215176,809.206512093544,20251228_210046
hist_007,entity,2,hallucination,261,69.85343933105469,89.1981201171875,0.2634346548724775,938.1498186588287,20251228_210046
hist_008,entity,2,fact,499,95.19110107421875,121.82817840576172,0.24145362478345245,1896.0634689331055,20251228_210046
hist_008,entity,2,hallucination,529,96.54488372802734,122.79309844970703,0.23895185311616007,1982.385283589363,20251228_210046
hist_009,entity,3,fact,162,52.91139221191406,80.99300384521484,0.25641649880425965,574.6373323202133,20251228_210046
hist_009,entity,3,hallucination,147,59.707035064697266,91.9331283569336,0.301818240602884,563.2378712892532,20251228_210046
hist_010,entity,2,fact,186,51.63554382324219,107.53108978271484,0.23037446585393462,625.8598660230637,20251228_210046
hist_010,entity,2,hallucination,851,132.05528259277344,149.5153350830078,0.24598702882360413,3445.5021353960037,20251228_210046
hist_011,entity,2,fact,630,108.25785064697266,132.67137145996094,0.24094322977474047,2446.040143728256,20251228_210046
hist_011,entity,2,hallucination,649,119.02085876464844,127.1993408203125,0.248087215287907,2509.5317252874374,20251228_210046
hist_012,entity,3,fact,322,79.72992706298828,91.61627960205078,0.25866867981188024,1159.3940020799637,20251228_210046
hist_012,entity,3,hallucination,187,65.3856430053711,94.48564910888672,0.2894324589978374,700.768516421318,20251228_210046
hist_013,entity,2,fact,546,98.34125518798828,111.45091247558594,0.24129444962819813,2031.1773632764816,20251228_210046
hist_013,entity,2,hallucination,482,96.04431915283203,109.4892807006836,0.2513605056838719,1826.0433700084686,20251228_210046
hist_014,entity,3,fact,239,69.91529846191406,82.26498413085938,0.26972938991671924,866.5428637266159,20251228_210046
hist_014,entity,3,hallucination,152,58.665000915527344,78.45524597167969,0.3003400076821918,555.172648191452,20251228_210046
hist_015,entity,2,fact,296,75.53682708740234,92.40618896484375,0.2603685857058282,1055.3051413297653,20251228_210046
hist_015,entity,2,hallucination,219,68.93799591064453,86.80255889892578,0.2787021849355156,810.215081691742,20251228_210046
hist_016,entity,2,fact,870,147.80613708496094,146.98985290527344,0.2642625364683542,3623.383674263954,20251228_210046
hist_016,entity,2,hallucination,434,87.51996612548828,115.4770736694336,0.22873123960443764,1657.0823221206665,20251228_210046
hist_017,entity,3,fact,746,126.37552642822266,123.58181762695312,0.25477435696696604,2959.2095510959625,20251228_210046
hist_017,entity,3,hallucination,346,70.75597381591797,97.03736114501953,0.2071026580994928,1191.4969063997269,20251228_210046
hist_018,entity,2,fact,177,59.409324645996094,91.2850112915039,0.25856138876176704,646.110437631607,20251228_210046
hist_018,entity,2,hallucination,151,63.229713439941406,94.69412231445312,0.2934410419721316,557.417248249054,20251228_210046
hist_019,entity,3,fact,790,140.72679138183594,148.33168029785156,0.2687508504532137,3369.4627737998962,20251228_210046
hist_019,entity,3,hallucination,692,114.9929428100586,118.61691284179688,0.24815755190334765,2678.350615620613,20251228_210046
hist_020,entity,2,fact,610,100.98448181152344,106.13050079345703,0.22749762032230603,2274.9340529441833,20251228_210046
hist_020,entity,2,hallucination,432,86.11576080322266,113.06269836425781,0.2403794508943622,1617.092875957489,20251228_210046
bio_001,entity,2,fact,287,65.29707336425781,93.0269546508789,0.22473289452683898,1000.8291356563568,20251228_210046
bio_001,entity,2,hallucination,482,94.380859375,114.40766906738281,0.23860838139362373,1828.4313732385635,20251228_210046
bio_002,entity,2,fact,552,108.68556213378906,124.25706481933594,0.2631535478695113,2187.407482624054,20251228_210046
bio_002,entity,2,hallucination,479,89.86425018310547,111.24016571044922,0.23490673075895785,1749.523919582367,20251228_210046
bio_003,entity,2,fact,1028,169.88941955566406,180.07806396484375,0.2718828657056547,4632.373330354691,20251228_210046
bio_003,entity,2,hallucination,530,106.35099029541016,128.11669921875,0.2456674796246261,2005.1683994531631,20251228_210046
bio_004,entity,2,fact,867,145.30023193359375,158.2822723388672,0.26029563130399413,3684.475478410721,20251228_210046
bio_004,entity,2,hallucination,786,137.24386596679688,145.06399536132812,0.2613241276031453,3270.2969292402267,20251228_210046
bio_005,entity,3,fact,729,133.9741973876953,151.01036071777344,0.26922664624960047,3025.578412294388,20251228_210046
bio_005,entity,3,hallucination,976,163.19137573242188,189.77200317382812,0.27099239518990514,4339.267626047134,20251228_210046
bio_006,entity,2,fact,484,95.52572631835938,133.8437957763672,0.2452621914008415,1828.5227229595184,20251228_210046
bio_006,entity,2,hallucination,1397,193.22711181640625,221.24810791015625,0.27513763585739737,6358.821417570114,20251228_210046
bio_007,entity,3,fact,981,155.01394653320312,164.96827697753906,0.25947438841738735,4116.812245130539,20251228_210046
bio_007,entity,3,hallucination,275,68.44082641601562,108.9496841430664,0.24193614116482887,965.9158849716187,20251228_210046
bio_008,entity,2,fact,861,140.7071075439453,146.91456604003906,0.2450813148152664,3512.3777638673782,20251228_210046
bio_008,entity,2,hallucination,285,67.81135559082031,101.95147705078125,0.2366382962646818,1018.6976335048676,20251228_210046
bio_009,entity,2,fact,683,122.5091552734375,130.77923583984375,0.2647003336813003,2717.6080380678177,20251228_210046
bio_009,entity,2,hallucination,713,130.35838317871094,136.5798797607422,0.2691076227318354,2947.9323501586914,20251228_210046
bio_010,entity,3,fact,443,89.65582275390625,117.38127136230469,0.24042499016076024,1611.4957084655762,20251228_210046
bio_010,entity,3,hallucination,462,95.18119049072266,110.46992492675781,0.24912989044401912,1684.9210057258606,20251228_210046
bio_011,entity,2,fact,757,122.9822998046875,131.64996337890625,0.24599054274185672,3024.3024982213974,20251228_210046
bio_011,entity,2,hallucination,1422,202.48757934570312,234.03256225585938,0.2761317180197991,6283.232936859131,20251228_210046
bio_012,entity,3,fact,609,116.16021728515625,125.19232940673828,0.2604397890432275,2459.510749220848,20251228_210046
bio_012,entity,3,hallucination,517,94.72338104248047,110.86421203613281,0.233433360103384,1934.913074016571,20251228_210046
bio_013,entity,2,fact,526,104.20015716552734,121.36261749267578,0.25007837989426474,2088.6781237125397,20251228_210046
bio_013,entity,2,hallucination,320,67.52604675292969,93.76805114746094,0.2202996817323144,1103.8866293430328,20251228_210046
bio_014,entity,3,fact,325,69.9198989868164,101.2878189086914,0.22711665578319695,1141.9719232320786,20251228_210046
bio_014,entity,3,hallucination,1051,158.097900390625,186.7782745361328,0.2595246418083683,4296.4817456007,20251228_210046
bio_015,entity,2,fact,311,63.49967575073242,87.2913589477539,0.20183248927493058,1025.806909918785,20251228_210046
bio_015,entity,2,hallucination,1080,168.84983825683594,195.7628173828125,0.2674289912281209,4806.900923728943,20251228_210046
bio_016,entity,3,fact,299,68.40387725830078,105.03755187988281,0.2309369278543687,1047.973998427391,20251228_210046
bio_016,entity,3,hallucination,422,92.68768310546875,112.00746154785156,0.2517963981184288,1601.1700767278671,20251228_210046
bio_017,entity,2,fact,2064,263.36865234375,372.68524169921875,0.28429956934180267,10393.28054022789,20251228_210046
bio_017,entity,2,hallucination,1848,240.04840087890625,338.7491149902344,0.27600594342052065,8965.643149375916,20251228_210046
bio_018,entity,3,fact,297,66.10330200195312,112.54380798339844,0.2193965240533151,1023.5003606081009,20251228_210046
bio_018,entity,3,hallucination,762,121.7438735961914,127.63298034667969,0.25411700577452057,2972.499048113823,20251228_210046
bio_019,entity,2,fact,434,86.61104583740234,100.55669403076172,0.23289611162978674,1582.5865870714188,20251228_210046
bio_019,entity,2,hallucination,713,122.80878448486328,125.2043685913086,0.252403553951571,2906.7353261709213,20251228_210046
bio_020,entity,3,fact,198,49.831199645996094,77.95633697509766,0.21398647643668278,623.7667113542557,20251228_210046
bio_020,entity,3,hallucination,696,123.63048553466797,125.58451080322266,0.2552948424382888,2790.2535878419876,20251228_210046
phys_001,entity,2,fact,192,60.7864875793457,102.73934936523438,0.2566305585119275,700.5290112495422,20251228_210046
phys_001,entity,2,hallucination,195,61.95610046386719,103.43136596679688,0.2622337802763546,712.706077337265,20251228_210046
phys_002,entity,2,fact,948,146.5906219482422,145.59735107421875,0.25594389400377326,3933.8928450345993,20251228_210046
phys_002,entity,2,hallucination,810,128.66091918945312,132.18417358398438,0.25648913151836017,3188.8780822753906,20251228_210046
phys_003,entity,2,fact,1016,153.23541259765625,151.69273376464844,0.2666469409098744,4256.675357937813,20251228_210046
phys_003,entity,2,hallucination,437,87.29096984863281,117.62628173828125,0.23625508706099607,1642.6020299196243,20251228_210046
phys_004,entity,3,fact,458,90.52136993408203,110.16989135742188,0.24502700159325164,1680.3786524534225,20251228_210046
phys_004,entity,3,hallucination,185,54.506813049316406,96.30393981933594,0.24277000343979704,630.1988949775696,20251228_210046
phys_005,entity,2,fact,601,121.45574951171875,136.44540405273438,0.26299039129596946,2449.7551531791687,20251228_210046
phys_005,entity,2,hallucination,620,120.96797180175781,134.84046936035156,0.2521386454965877,2498.29155421257,20251228_210046
phys_006,entity,2,fact,329,70.63713836669922,96.55938720703125,0.23287752289145702,1156.1631737947464,20251228_210046
phys_006,entity,2,hallucination,878,143.9197540283203,151.9204559326172,0.2621118326534053,3756.8149691820145,20251228_210046
phys_007,entity,3,fact,1096,163.70260620117188,178.047607421875,0.2653031983525824,4674.947509765625,20251228_210046
phys_007,entity,3,hallucination,256,62.30312728881836,91.33992767333984,0.2327356006618706,900.4176293611526,20251228_210046
phys_008,entity,2,fact,650,110.75135803222656,125.47557067871094,0.24397289816317835,2536.0703835487366,20251228_210046
phys_008,entity,2,hallucination,558,111.08586120605469,111.7904281616211,0.2565292470984537,2154.3672802448273,20251228_210046
phys_009,entity,3,fact,193,56.117149353027344,97.02074432373047,0.23650953214861858,655.1875363588333,20251228_210046
phys_009,entity,3,hallucination,695,116.08799743652344,126.93231201171875,0.24880283504433431,2702.038050889969,20251228_210046
phys_010,entity,2,fact,780,131.4347686767578,137.42857360839844,0.2574156547211912,3254.9114850759506,20251228_210046
phys_010,entity,2,hallucination,858,141.95138549804688,148.59774780273438,0.25925886609115256,3615.0899904966354,20251228_210046
phys_011,entity,3,fact,737,131.33518981933594,139.81175231933594,0.2683962698948341,3038.01229429245,20251228_210046
phys_011,entity,3,hallucination,755,131.55177307128906,129.02369689941406,0.255537826337493,3062.3481347560883,20251228_210046
phys_012,entity,2,fact,645,111.56214141845703,117.37422943115234,0.24232386153195984,2487.976238846779,20251228_210046
phys_012,entity,2,hallucination,691,121.20153045654297,136.4241485595703,0.2606838016894504,2713.869743347168,20251228_210046
phys_013,entity,3,fact,678,117.2403335571289,132.718994140625,0.24925111253970766,2688.484710454941,20251228_210046
phys_013,entity,3,hallucination,224,58.26557540893555,97.74267578125,0.2335827719746657,754.3860728740692,20251228_210046
phys_014,entity,2,fact,482,82.45909881591797,102.39421844482422,0.2168841302388138,1650.31669652462,20251228_210046
phys_014,entity,2,hallucination,604,99.90210723876953,106.02509307861328,0.23163723487143262,2179.387862920761,20251228_210046
phys_015,entity,3,fact,244,64.98651885986328,89.99800109863281,0.2462783025906723,869.6980165243149,20251228_210046
phys_015,entity,3,hallucination,231,60.800777435302734,87.20020294189453,0.24034321848475804,796.7254784107208,20251228_210046
phys_016,entity,2,fact,343,76.30464172363281,109.41448211669922,0.23667253472145555,1242.2632771730423,20251228_210046
phys_016,entity,2,hallucination,284,62.834877014160156,99.93658447265625,0.21715729878264844,946.8591789007187,20251228_210046
phys_017,entity,3,fact,472,94.91608428955078,125.53952026367188,0.24667555856854184,1794.2527766227722,20251228_210046
phys_017,entity,3,hallucination,596,102.54300689697266,108.29415130615234,0.24686231433448858,2231.6964576244354,20251228_210046
phys_018,entity,2,fact,769,135.99774169921875,145.10850524902344,0.26583283408455216,3262.258043885231,20251228_210046
phys_018,entity,2,hallucination,1015,148.7223663330078,157.4141082763672,0.2570933541187883,4184.693307161331,20251228_210046
phys_019,entity,3,fact,196,52.12144470214844,88.00299835205078,0.2147710168148711,659.9218703508377,20251228_210046
phys_019,entity,3,hallucination,599,105.5921859741211,125.60179901123047,0.2500065764356769,2302.811427116394,20251228_210046
phys_020,entity,2,fact,428,95.8381576538086,119.672119140625,0.2554645913386768,1636.1575247049332,20251228_210046
phys_020,entity,2,hallucination,424,88.10663604736328,118.17515563964844,0.23780835447994875,1612.0560861825943,20251228_210046
arts_001,entity,2,fact,505,98.91207122802734,109.35887145996094,0.24884511339888737,1886.2212426662445,20251228_210046
arts_001,entity,2,hallucination,524,110.82023620605469,126.78730010986328,0.25638747823243135,2064.5391807556152,20251228_210046
arts_002,entity,2,fact,585,105.099609375,113.45321655273438,0.24972526822420082,2269.856548666954,20251228_210046
arts_002,entity,2,hallucination,581,116.37513732910156,132.09710693359375,0.26338828015465743,2312.668622136116,20251228_210046
arts_003,entity,3,fact,471,92.8467025756836,112.4274673461914,0.25285312123649417,1707.517369389534,20251228_210046
arts_003,entity,3,hallucination,376,73.2706527709961,94.57502746582031,0.21669704838920567,1309.6729085445404,20251228_210046
arts_004,entity,2,fact,478,97.24246978759766,114.37059020996094,0.250989056167251,1796.401415348053,20251228_210046
arts_004,entity,2,hallucination,484,100.71592712402344,113.7574234008789,0.26344586063750897,1937.8190519809723,20251228_210046
arts_005,entity,3,fact,439,89.50189208984375,115.27778625488281,0.24278272351641683,1644.6216353178024,20251228_210046
arts_005,entity,3,hallucination,779,123.62155151367188,121.41244506835938,0.24399522534368123,3052.1316171884537,20251228_210046
arts_006,entity,2,fact,377,74.75614929199219,100.73369598388672,0.2221285450085393,1308.2635021209717,20251228_210046
arts_006,entity,2,hallucination,659,115.93116760253906,120.3987808227539,0.24906388848302807,2618.427024960518,20251228_210046
arts_007,entity,3,fact,383,76.07620239257812,97.3023910522461,0.22329548963784362,1360.3337408304214,20251228_210046
arts_007,entity,3,hallucination,410,81.01490020751953,94.80697631835938,0.23207181219998185,1459.355080962181,20251228_210046
arts_008,entity,2,fact,375,80.54718017578125,106.75457000732422,0.2327149543931002,1370.5679047107697,20251228_210046
arts_008,entity,2,hallucination,489,93.0711669921875,101.74124908447266,0.24412377287542686,1771.8138355016708,20251228_210046
arts_009,entity,3,fact,490,99.8996353149414,120.04071044921875,0.24813335686331084,1835.3230594396591,20251228_210046
arts_009,entity,3,hallucination,983,148.24412536621094,151.1329803466797,0.25941477465266205,4086.0980474948883,20251228_210046
arts_010,entity,2,fact,907,143.66339111328125,141.4217987060547,0.25462146726183454,3739.9499628543854,20251228_210046
arts_010,entity,2,hallucination,556,100.91456604003906,112.80192565917969,0.24293106047208868,2135.624825358391,20251228_210046
arts_011,entity,3,fact,799,129.5347442626953,133.0535125732422,0.250453347910661,3206.456330895424,20251228_210046
arts_011,entity,3,hallucination,741,129.2412872314453,137.98602294921875,0.25263109347317325,3033.699184656143,20251228_210046
arts_012,entity,2,fact,374,85.12801361083984,114.31336975097656,0.24984525976748762,1394.5873564481735,20251228_210046
arts_012,entity,2,hallucination,430,89.97620391845703,118.8769760131836,0.24663918197781864,1641.7183462381363,20251228_210046
arts_013,entity,3,fact,409,88.16863250732422,106.99787139892578,0.24307228279377235,1566.759781241417,20251228_210046
arts_013,entity,3,hallucination,384,91.82530212402344,119.81168365478516,0.253853671115821,1505.630293250084,20251228_210046
arts_014,entity,2,fact,194,54.39744186401367,87.72661590576172,0.22099391442242444,656.7526800632477,20251228_210046
arts_014,entity,2,hallucination,205,56.18695831298828,85.6209716796875,0.22950052923760556,698.4437203407288,20251228_210046
arts_015,entity,3,fact,796,142.53529357910156,151.547119140625,0.2740252381144743,3386.0592638254166,20251228_210046
arts_015,entity,3,hallucination,378,75.57646942138672,100.24080657958984,0.2183434926569101,1296.481581568718,20251228_210046
arts_016,entity,2,fact,543,102.5340347290039,115.14366912841797,0.2587819410616601,2068.5190316438675,20251228_210046
arts_016,entity,2,hallucination,429,90.3720474243164,108.28533172607422,0.24463956398526188,1665.8085916042328,20251228_210046
arts_017,entity,3,fact,901,140.31332397460938,147.40821838378906,0.25519457883852525,3681.71681702137,20251228_210046
arts_017,entity,3,hallucination,533,93.91490936279297,107.40750122070312,0.2312354562818988,1947.112186074257,20251228_210046
arts_018,entity,2,fact,534,96.15239715576172,105.85340881347656,0.2415764564201126,1987.5186573266983,20251228_210046
arts_018,entity,2,hallucination,378,75.93439483642578,104.99149322509766,0.22597197129769797,1319.6676540374756,20251228_210046
arts_019,entity,3,fact,632,107.00757598876953,125.83158874511719,0.240838663194205,2411.9429374933243,20251228_210046
arts_019,entity,3,hallucination,554,106.33528900146484,124.35762786865234,0.2526621781752607,2140.2440259456635,20251228_210046
arts_020,entity,2,fact,368,78.45096588134766,97.7053451538086,0.2394738351056378,1356.842030286789,20251228_210046
arts_020,entity,2,hallucination,484,92.61537170410156,102.44702911376953,0.23982039115860543,1828.4909625053406,20251228_210046
tech_001,entity,2,fact,341,72.1270523071289,102.793212890625,0.22040682387546862,1220.3584243059158,20251228_210046
tech_001,entity,2,hallucination,925,151.99229431152344,157.96682739257812,0.261938373251293,3890.48875272274,20251228_210046
tech_002,entity,2,fact,850,140.1880340576172,150.8610382080078,0.25456566373146394,3469.032057404518,20251228_210046
tech_002,entity,2,hallucination,436,81.69007873535156,108.38150024414062,0.22148050104694428,1555.7564152479172,20251228_210046
tech_003,entity,2,fact,369,79.38734436035156,115.9223403930664,0.23676929605012997,1339.511046409607,20251228_210046
tech_003,entity,2,hallucination,994,161.5266876220703,171.18899536132812,0.2648660588163354,4223.161691308022,20251228_210046
tech_004,entity,3,fact,173,61.98674392700195,85.10968017578125,0.2856304080895,643.867867231369,20251228_210046
tech_004,entity,3,hallucination,170,64.62752532958984,84.53955841064453,0.29280442118157035,638.6715753078461,20251228_210046
tech_005,entity,2,fact,677,107.30565643310547,119.12134552001953,0.2330477217366993,2515.9340740442276,20251228_210046
tech_005,entity,2,hallucination,676,115.79071044921875,128.85572814941406,0.2522246035347291,2659.4847989082336,20251228_210046
tech_006,entity,2,fact,483,89.0533676147461,108.656494140625,0.23133676573983308,1754.3571261167526,20251228_210046
tech_006,entity,2,hallucination,650,113.16339111328125,124.99394989013672,0.24798268583245053,2520.52816426754,20251228_210046
tech_007,entity,3,fact,511,94.25862121582031,115.98463439941406,0.23826744344116668,1864.1701047420502,20251228_210046
tech_007,entity,3,hallucination,377,78.61846923828125,101.55586242675781,0.2284778313669713,1351.6899696588516,20251228_210046
tech_008,entity,2,fact,615,97.04750061035156,101.35224151611328,0.21662644004652853,2183.6343969106674,20251228_210046
tech_008,entity,2,hallucination,381,77.49220275878906,92.97236633300781,0.23316440459005605,1330.1978826522827,20251228_210046
tech_009,entity,3,fact,748,121.87844848632812,124.9141616821289,0.2524715913336302,2946.504629969597,20251228_210046
tech_009,entity,3,hallucination,1598,226.43267822265625,291.1796875,0.2816017825335744,7635.185479879379,20251228_210046
tech_010,entity,2,fact,416,88.06877899169922,116.63249206542969,0.23547320038811748,1603.2663432359695,20251228_210046
tech_010,entity,2,hallucination,375,81.7117919921875,111.43017578125,0.24020042259265906,1399.5061846971512,20251228_210046
tech_011,entity,3,fact,265,58.637290954589844,98.64170837402344,0.20457796542714668,870.9684492349625,20251228_210046
tech_011,entity,3,hallucination,628,102.99461364746094,120.20331573486328,0.2299821284124275,2363.430142402649,20251228_210046
tech_012,entity,2,fact,685,114.87190246582031,125.5953598022461,0.2553765904139609,2648.361431479454,20251228_210046
tech_012,entity,2,hallucination,575,106.04949951171875,111.04627227783203,0.24697083247915863,2179.230324149132,20251228_210046
tech_013,entity,3,fact,927,143.00836181640625,153.37393188476562,0.25431178908443,3837.0520972013474,20251228_210046
tech_013,entity,3,hallucination,712,113.4789810180664,119.71699523925781,0.24133786203988472,2704.7255474328995,20251228_210046
tech_014,entity,2,fact,126,60.92170715332031,94.50999450683594,0.3317045841290913,503.4100538492203,20251228_210046
tech_014,entity,2,hallucination,161,65.07747650146484,91.1227035522461,0.31208239291698514,616.4663481712341,20251228_210046
tech_015,entity,3,fact,583,101.7945327758789,112.15153503417969,0.23663039692119803,2202.758103966713,20251228_210046
tech_015,entity,3,hallucination,381,74.3127212524414,103.89451599121094,0.218350796495542,1322.2342587709427,20251228_210046
tech_016,entity,2,fact,1140,161.8036346435547,176.07101440429688,0.25922313486192206,4884.445814013481,20251228_210046
tech_016,entity,2,hallucination,491,93.12284088134766,110.31077575683594,0.24499344771198794,1830.6830699443817,20251228_210046
tech_017,entity,3,fact,253,73.42005920410156,93.56726837158203,0.265822688686002,907.6231623888016,20251228_210046
tech_017,entity,3,hallucination,341,79.1221923828125,98.5184326171875,0.25049611072225275,1232.6946551799774,20251228_210046
tech_018,entity,2,fact,540,108.92312622070312,119.21450805664062,0.2646423619872462,2102.6352093219757,20251228_210046
tech_018,entity,2,hallucination,341,72.57582092285156,103.48457336425781,0.23057106557410578,1203.408657193184,20251228_210046
tech_019,entity,3,fact,465,86.71536254882812,109.27944946289062,0.24182103223628637,1663.1501474380493,20251228_210046
tech_019,entity,3,hallucination,559,103.00399017333984,124.88147735595703,0.24262540536038824,2162.3032573461533,20251228_210046
tech_020,entity,2,fact,735,114.142822265625,130.83843994140625,0.23924753767966456,2792.3997979164124,20251228_210046
tech_020,entity,2,hallucination,625,104.26185607910156,126.2783432006836,0.23194028333067385,2364.747727036476,20251228_210046
sport_001,entity,2,fact,296,77.47228240966797,104.0423812866211,0.25819123528322896,1112.6574037075043,20251228_210046
sport_001,entity,2,hallucination,261,68.53589630126953,98.96322631835938,0.24890083531830332,950.009822010994,20251228_210046
sport_002,entity,2,fact,493,92.6882095336914,109.19389343261719,0.22924188650628508,1798.713550567627,20251228_210046
